review_body,language,sentiment_label,product_category
今までワイヤレスを利用したことがなくワイヤレスイヤホンは初。カナル型設計・高音質・遮音性が高いことに満足しました。充電ケースもオシャレで最大30時間使用可能というのもこの商品最大の魅力ですね。防水機能もあるということで夏場でのジョギングやウォーキングにどんどん使おうかなと思ってます。,ja,positive,electronics
"Honnêtement ils grésillent trop souvent et le son n’est pas de bonne qualité. Bizarrement je les ai acheté 39€ et le lendemain ils passent à 17€ ... Peut-être que des alternatives existent pour ne pas dépenser 180€ pour les AirPods mais pas ces écouteurs là, selon mon avis.",fr,negative,wireless
使い心地、質感、見た目、耐久性等々、とても良い商品でした！！,ja,positive,shoes
书很美，只是快递的时候要包好点，结实一点，收到包装都破了，书的一角有损。不影响观看。,zh,positive,book
"Shipped fast, arrived on time, fell off the first time I had the truck washed. Gone forever.",en,negative,automotive
メッシュの網が２つありますが片方錆びました。２回くらい使って。せめて両方錆びるなら分かりますが・・・。泡はしっかりたちます。,ja,negative,home
Es maravilloso. Si buscas un teléfono resistente a golpes y con unas prestaciones bastante buenas este es tu teléfono,es,positive,wireless
This was a very enjoyable read!,en,positive,digital_ebook_purchase
"Fast and perfect application, Thank you",en,positive,home_improvement
日本人の感覚からすると、梱包が悪い。 外見だけは良い。中身は微妙。 いろいろ一緒に入ってるし、説明書は無理やり押し込めて、取り出すときに破れる。説明は英語オンリー。 はじめてのブルートュースイヤホンなので、使い方がよくわからない。,ja,negative,electronics
没有任何配件，连说明书都没有，倾斜角度怎么调节,zh,negative,baby_product
书的品相不好，只有八成新，而且好像被别人看过，里面还有一张书签，严重怀疑是二手书。而且内容比预想的要差很多，注水严重，难道名家现在都这样？！。,zh,negative,book
"Segun estaba descrito el monopatin parece que viene con el asiento incluido y cuando mo abres no es asi, para mi una decepcion creo q la informacion no es correcta e induce a error.",es,negative,baby_product
错别字比较多。而且看了评论似乎好几年了也不校正一下。,zh,negative,digital_ebook_purchase
何のテスト確認もしていないんでしょうね。カードをいれてスナップボタン止めすると巻き方向の長さに余裕がなくギチギチでカードが曲がってしまいます。更にコイン入れを使用するともうスナップボタンは止まりません。まったくの意味なし商品です。,ja,negative,home
j'en ai commender deux et aucun fonctionne avec mon iPhone,fr,negative,electronics
Mein EX-Freund hatte sich das Puzzel zu Weihnachten gewünscht. Es war vollständig und hat eine super Qualität. Und war gut verpackt,de,positive,toy
"They are gorgeous, natural stone and the perfect size! I can't wait to make my own board for these.",en,positive,toy
Quality material and flattering style. I am 5'9 and 170lbs. A Large fits well and is slightly loose like the picture shows.,en,positive,apparel
Gutes Preis-Leistungsverhältnis,de,positive,pc
It was broken when I got it!!,en,negative,watch
英汉对照 符合我这样英语不好的渣渣😂书好好是正版,zh,positive,book
Not like the photo at all!,en,negative,camera
石なので焼くと焦げてくっ付いてしまいます 重いし使用しずらくおすすめしません,ja,negative,home
Ya tenía 2 slots de 4gb con estos dos que compré amplio a 16gb y van de maravilla,es,positive,pc
"Die Scanqualität ist völlig unzureichend, eignet sich allenfalls als Vorschau für alte Negative. Die mitgelieferte Software habe ich gleich wieder deinstalliert.",de,negative,pc
値段、軽さは良かったですが、ファンが片方しか回らず、再度送ってもらいましたが全く同じ症状で、片方しか回りませんでした。 対応は早くて良かったですが、商品が駄目でした。 結局他のお店で買いましたが、そちらは正常に動いているので快適に使っております。,ja,negative,office_product
"Ein offensichtlich gebrauchtes und beschädigtes Produkt. Kratzer auf der Bodenplatte und ein Gewinde der Stangen ist ausgeleiert. Ich habe es mir zusammen gebastelt. Normalerweise sollte man euch das Ding um die Ohren hauen. Ich bin bloß zu faul es wieder zurück zu schicken. Schlechter Kauf, ganz schlecht!!!",de,negative,pc
Cute idea but that is about it. The dispenser doesn't work well.,en,negative,office_product
どなたかも書かれていましたが、開いたところで固くて止まらず、更に力を入れたら軸が抜けて 終わりました。1としたいところですが、Amazonさんは こういう場合、ちゃんと対応してくれるので2です。 しかし、最近外れが多いです。,ja,negative,apparel
一百多块买来怎么没有生产日期？包装看起来像假货,zh,negative,beauty
Not as large as advertised. Found a pre-teen to give it to.,en,negative,apparel
product good as stated packing was about the worst I ever seen and I use to work for a major freight company in usa this was as I say terriable last time ordering,en,negative,drugstore
Gave for Christmas gift and 2 of the 3 cords have already quit. Already threw packaging away. Bummer.,en,negative,pc
还没看完，写的女人有些片面，但又很独到。,zh,negative,book
"It looks beautiful and does what it's supposed to. The stickiness is good, unless you accidentally rub against the side, then it lifts. Biggest disappointment was that I dropped it once and the whole screen shattered. Cannot be the quality is is described as.",en,negative,electronics
NTTのGE-ONUに接続できません。 Netgear GS108に接続できますが、スピードは出ません。 およそ5Mb/s程度なので全然話にならないんです。,ja,negative,pc
"I love these bags! I have two in my purse (oversized strawberries) so wherever I go, and whenever I need a bag (because we all know those times arise when suddenly we find two or three things we want to take home but we have no bag to carry them in), I am prepared! I whip out the oversized strawberry from my purse, and ""unfold"" it and voila! I have a sturdy, strong, fun, light, roomy bag to carry my groceries or garage-sale findings, or fun things my friend gave me after he finished re-arranging his house. Truly, these bags are practical, well-made, and fun! I'm bringing a bunch of them to Ecuador, where I have a no. of friends, because they each want one! These are a great find and a great buy!",en,positive,kitchen
至今都没有收到书，感觉亚马逊真是砸自己的牌子，权益得不到保障，付款收不到货，打电话给快递人家不了了之，亚马逊自己也不怎么管，认栽，以后真心不想用亚马逊了。,zh,negative,book
差评，差评，差评，其中一本后面几十页都不对，和前面内容重复，反映之后说要重新发一本，一两个月了也没有下文！,zh,negative,book
快递丢失，快递联系电话全是空号，骗子骗子骗子,zh,negative,book
做出来的东东 不是很容易定型 干性硬性都不够,zh,negative,toy
Cette article fonctionne mais il a été endommagé dans la livraison,fr,negative,automotive
Wonderful pressing and presentation. It really doesn’t get any better. This will be a high priced collectors item very soon. A steal for the price.,en,positive,other
"Das Gerät macht seinen Job. Jedoch ist das Gerät ziemlich träge und langsam Beim anzeigen eines wechsels. Für geduldige Leute eine gute günstige Wahl. Die picks kann man meiner Meinung nach direkt wegschmeißen, zu dünn, zu flexibel, hören sich nicht schön an",de,negative,musical_instruments
Un peu trop fin mais souple,fr,positive,kitchen
买了两个月就严重生锈了，已经按要求开锅了，还是不行。哎，找谁说理去,zh,negative,kitchen
wears out after a few uses,en,negative,drugstore
It says it can withstand 22lbs of pressure but when I drop the phone the screen crack,en,negative,wireless
